,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
248,"$32,157 ",Lexus,IS 300,2016,4,5,Transmission: Electronic 6-Speed ECT-i Automatic -inc: steering wheel-mounted paddle shifters,All Wheel Drive,6.44 sec,21 mpg,255 hp,"6,400",236 ft-lbs.,"2,000",6,3.50 L,"					Gas",Transmission: Electronic 6-Speed ECT-i Automatic -inc: steering wheel-mounted paddle shifters,3.52,2.04,1.4,1,0.71,0.58,,,3.77,3.17,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.20 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P225/45VR17,P225/45VR17,17.00 in.,17.00 in.,7.50 in.,7.50 in.,P225/45VR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,737 lbs.",17.40 gal.,,,,,,183.70 in.,71.3,56.30 in.,110.20 in.,60.40 in.,61.00 in.,5.10 in.,35.40 ft.,38.20 in.,44.80 in.,55.90 in.,54.30 in.,36.90 in.,32.20 in.,53.40 in.,54.00 in.,,,,
249,"$34,858 ",Lexus,IS 350,2016,4,5,Transmission: Electronic 6-Speed ECT-i Automatic -inc: steering wheel-mounted paddle shifters,All Wheel Drive,5.62 sec,21 mpg,306 hp,"6,400",277 ft-lbs.,"4,800",6,3.50 L,"					Gas",Transmission: Electronic 6-Speed ECT-i Automatic -inc: steering wheel-mounted paddle shifters,3.52,2.04,1.4,1,0.71,0.58,,,3.77,3.17,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.20 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P225/40VR18,P255/35VR18,18.00 in.,18.00 in.,8.00 in.,8.50 in.,P255/35VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,737 lbs.",17.40 gal.,,,,,,183.70 in.,71.3,56.30 in.,110.20 in.,60.40 in.,61.00 in.,5.10 in.,35.40 ft.,38.20 in.,44.80 in.,55.90 in.,54.30 in.,36.90 in.,32.20 in.,53.40 in.,54.00 in.,,,,
250,"$61,126 ",Lexus,LS,2016,4,5,Transmission: 8-Speed Sequential Shift Automatic,All Wheel Drive,5.15 sec,18 mpg,360 hp,"6,400",347 ft-lbs.,"4,100",8,4.60 L,"					Gas",Transmission: 8-Speed Sequential Shift Automatic,4.6,2.72,1.86,1.46,1.23,1,0.82,0.69,3.13,2.18,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.00 in.,13.10 in.,NA in.,"					ABS Brakes",4-Wheel,P235/50VR18,P235/50VR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P235/50VR18,Full-Size,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,651 lbs.",22.20 gal.,,,,,,200.00 in.,73.8,58.30 in.,116.90 in.,63.60 in.,63.60 in.,5.10 in.,37.40 ft.,38.00 in.,43.70 in.,58.50 in.,55.40 in.,38.00 in.,35.80 in.,56.90 in.,55.50 in.,,,,
251,"$71,992 ",Lexus,LX,2016,4,8,Transmission: 8-Speed Sequential-Shift Auto w/ECT,Four Wheel Drive,,15 mpg,383 hp,"5,600",403 ft-lbs.,"3,600",8,5.70 L,"					Gas",Transmission: 8-Speed Sequential-Shift Auto w/ECT,4.79,2.81,1.84,1.43,1.21,1,0.82,0.67,,3.79,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.90 in.,13.60 in.,NA in.,"					ABS Brakes",4-Wheel,P285/50VR20,P285/50VR20,20.00 in.,20.00 in.,8.50 in.,8.50 in.,P285/50VR20,Full-Size,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor",,24.60 gal.,700 lbs,"7,000 lbs","7,000 lbs",700 lbs,"7,000 lbs",199.40 in.,78,73.40 in.,112.20 in.,64.80 in.,64.60 in.,8.90 in.,,38.30 in.,42.90 in.,61.00 in.,58.80 in.,38.90 in.,34.40 in.,61.40 in.,58.50 in.,35.80 in.,28.30 in.,62.30 in.,56.60 in.
252,"$28,321 ",Lexus,NX,2016,,, 6-speed shiftable automatic, Front wheel drive,8.05 sec,,235 hp,"4,800",258 ft-lbs.,"1,650",4,2.00 L,, 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,940 lbs.",15.90 gal.,,,,,,182.30 in.,73.6,64.80 in.,104.70 in.,,,6.90 in.,39.80 ft.,38.20 in.,42.80 in.,57.30 in.,55.10 in.,38.10 in.,36.10 in.,55.30 in.,53.90 in.,,,,
253,"$31,156 ",Lexus,NX 200t,2016,4,5,Transmission: 6-Speed Multi-Mode Auto -inc: electronically controlled transmission w/intelligence (ECT-i),All Wheel Drive,7.28 sec,24 mpg,235 hp,"4,800",258 ft-lbs.,"1,650",4,2.00 L,"					Gas",Transmission: 6-Speed Multi-Mode Auto -inc: electronically controlled transmission w/intelligence (ECT-i),3.3,1.9,1.42,1,0.71,0.61,,,4.12,4.15,Strut,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",11.70 in.,11.20 in.,NA in.,"					ABS Brakes",4-Wheel,P225/60HR18,P225/60HR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P225/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,050 lbs.",15.90 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",182.30 in.,73.6,64.80 in.,104.70 in.,61.80 in.,61.80 in.,6.90 in.,39.80 ft.,38.20 in.,42.80 in.,57.30 in.,55.10 in.,38.10 in.,36.10 in.,55.30 in.,53.90 in.,,,,
254,"$33,461 ",Lexus,NX 300h,2016,4,5,,All Wheel Drive,,32 mpg,194 hp,"5,700",152 ft-lbs.,"4,400",4,2.50 L,"					Gas",,,,,,,,,,3.54,,Strut,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",11.70 in.,11.20 in.,NA in.,"					ABS Brakes",4-Wheel,P225/65HR17,P225/65HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P225/65HR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,180 lbs.",14.80 gal.,150 lbs,"1,500 lbs","1,500 lbs",150 lbs,"1,500 lbs",182.30 in.,73.6,64.80 in.,104.70 in.,62.20 in.,62.20 in.,6.70 in.,39.80 ft.,38.20 in.,42.80 in.,57.30 in.,55.10 in.,38.10 in.,36.10 in.,55.30 in.,53.90 in.,,,,
255,"$36,462 ",Lexus,RC,2016,2,4,Transmission: 6-Speed Electronic Automatic -inc: intelligence (ECT-i) w/steering wheel-mounted paddle shifters,All Wheel Drive,5.79 sec,21 mpg,306 hp,"6,400",277 ft-lbs.,"4,800",6,3.50 L,"					Gas",Transmission: 6-Speed Electronic Automatic -inc: intelligence (ECT-i) w/steering wheel-mounted paddle shifters,3.52,2.04,1.4,1,0.71,0.58,,,3.77,3.17,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.20 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P235/45VR18,P235/45VR18,18.00 in.,18.00 in.,8.00 in.,8.50 in.,P235/45VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,891 lbs.",17.40 gal.,,,,,,184.80 in.,72.4,55.10 in.,107.50 in.,62.20 in.,61.80 in.,5.30 in.,34.80 ft.,39.00 in.,45.40 in.,54.70 in.,53.90 in.,34.80 in.,27.30 in.,50.80 in.,44.90 in.,,,,
256,"$32,395 ",Lexus,RC 200t,2016,2,4,Transmission: 8-Speed Electronic Automatic -inc: multi-mode and intelligence (ECT-i) w/steering wheel-mounted paddle shifters,Rear Wheel Drive,7.02 sec,26 mpg,241 hp,"5,800",258 ft-lbs.,"1,650",4,2.00 L,"					Gas",Transmission: 8-Speed Electronic Automatic -inc: multi-mode and intelligence (ECT-i) w/steering wheel-mounted paddle shifters,4.6,2.72,1.86,1.46,1.23,1,0.82,0.69,3.13,4.06,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.20 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P235/45VR18,P235/45VR18,18.00 in.,18.00 in.,8.00 in.,8.50 in.,P235/45VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,737 lbs.",17.40 gal.,,,,,,184.80 in.,72.4,54.90 in.,107.50 in.,62.20 in.,61.80 in.,5.30 in.,34.20 ft.,39.00 in.,45.40 in.,54.70 in.,53.90 in.,34.80 in.,27.30 in.,50.80 in.,44.90 in.,,,,
257,"$34,514 ",Lexus,RC 300,2016,2,4,Transmission: 6-Speed Electronic Automatic -inc: intelligence (ECT-i) w/steering wheel-mounted paddle shifters,All Wheel Drive,6.64 sec,21 mpg,255 hp,"6,400",236 ft-lbs.,"2,000",6,3.50 L,"					Gas",Transmission: 6-Speed Electronic Automatic -inc: intelligence (ECT-i) w/steering wheel-mounted paddle shifters,3.52,2.04,1.4,1,0.71,0.58,,,3.77,3.17,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.20 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P235/45VR18,P235/45VR18,18.00 in.,18.00 in.,8.00 in.,8.50 in.,P235/45VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,891 lbs.",17.40 gal.,,,,,,184.80 in.,72.4,55.10 in.,107.50 in.,62.20 in.,61.80 in.,5.30 in.,34.80 ft.,39.00 in.,45.40 in.,54.70 in.,53.90 in.,34.80 in.,27.30 in.,50.80 in.,44.90 in.,,,,
258,"$50,872 ",Lexus,RC F,2016,2,4,Transmission: 8 Speed Sport Direct Shift Automatic -inc: paddle shift and manual mode,Rear Wheel Drive,4.15 sec,19 mpg,467 hp,"7,100",389 ft-lbs.,"4,800",8,5.00 L,"					Gas",Transmission: 8 Speed Sport Direct Shift Automatic -inc: paddle shift and manual mode,4.6,2.72,1.86,1.46,1.23,1,0.82,0.69,2.94,4.06,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,13.60 in.,NA in.,"					ABS Brakes",4-Wheel,P255/35YR19,P275/35YR19,19.00 in.,19.00 in.,9.00 in.,10.00 in.,P275/35YR19,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","3,958 lbs.",17.40 gal.,,,,,,185.20 in.,72.6,54.70 in.,107.50 in.,61.20 in.,61.40 in.,5.10 in.,35.40 ft.,37.80 in.,45.40 in.,50.70 in.,53.90 in.,35.00 in.,27.30 in.,46.10 in.,47.80 in.,,,,
259,"$35,073 ",Lexus,RX,2016,,, 8-speed shiftable automatic, Front wheel drive,7.15 sec,,295 hp,"6,300",267 ft-lbs.,"4,700",6,3.50 L,, 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,222 lbs.",19.20 gal.,,,,,,192.50 in.,74.6,67.70 in.,109.80 in.,,,8.20 in.,38.00 ft.,39.40 in.,44.10 in.,57.80 in.,56.60 in.,39.10 in.,38.00 in.,57.60 in.,56.10 in.,,,,
260,"$35,073 ",Lexus,RX 350,2016,4,5,Transmission: 8-Speed Automatic,All Wheel Drive,6.51 sec,22 mpg,295 hp,"6,300",267 ft-lbs.,"4,700",6,3.50 L,"					Gas",Transmission: 8-Speed Automatic,5.25,3.03,1.95,1.46,1.22,1,0.81,0.67,2.28,4.01,Strut,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",12.90 in.,13.30 in.,NA in.,"					ABS Brakes",4-Wheel,P235/65VR18,P235/65VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P235/65VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,387 lbs.",19.20 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",192.50 in.,74.6,67.70 in.,109.80 in.,64.40 in.,64.00 in.,,45.20 ft.,39.40 in.,44.10 in.,57.80 in.,56.60 in.,39.10 in.,38.00 in.,57.60 in.,56.10 in.,,,,
261,"$46,206 ",Lexus,RX 450h,2016,4,5,,All Wheel Drive,,30 mpg,308 hp,"6,000",247 ft-lbs.,"4,800",6,3.50 L,"					Gas",,,,,,,,,,3.54,,Strut,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",12.90 in.,13.30 in.,NA in.,"					ABS Brakes",4-Wheel,P235/55VR20,P235/55VR20,20.00 in.,20.00 in.,7.50 in.,7.50 in.,P235/55VR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,740 lbs.",17.20 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",192.50 in.,74.6,67.70 in.,109.80 in.,64.40 in.,64.00 in.,,38.00 ft.,39.40 in.,44.10 in.,57.80 in.,56.60 in.,38.20 in.,38.00 in.,57.60 in.,56.00 in.,,,,
262,"$30,042 ",Lincoln,MKC,2016,4,5,Transmission: 6-Speed Automatic w/SelectShift -inc: paddle shifters,Front Wheel Drive,6.73 sec,23 mpg,240 hp,"5,500",270 ft-lbs.,"3,000",4,2.00 L,"					Gas",Transmission: 6-Speed Automatic w/SelectShift -inc: paddle shifters,4.58,2.96,1.91,1.45,1,0.75,,,3.36,2.94,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.20 in.,12.40 in.,NA in.,"					ABS Brakes",4-Wheel,P235/50HR18,P235/50HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P235/50HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,771 lbs.",15.50 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",179.20 in.,73.4,65.20 in.,105.90 in.,62.40 in.,62.50 in.,,38.00 ft.,39.60 in.,42.80 in.,56.00 in.,54.40 in.,38.70 in.,36.80 in.,55.30 in.,52.80 in.,,,,
263,"$37,260 ",Lincoln,MKS,2016,4,5,Transmission: 6-Speed Automatic w/SelectShift -inc: paddle activation,All Wheel Drive,4.92 sec,19 mpg,365 hp,"5,700",350 ft-lbs.,"3,500",6,3.50 L,"					Gas",Transmission: 6-Speed Automatic w/SelectShift -inc: paddle activation,4.48,2.87,1.84,1.41,1,0.74,,,2.77,2.88,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.90 in.,13.60 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45VR20,P245/45VR20,20.00 in.,20.00 in.,8.00 in.,8.00 in.,P245/45VR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,436 lbs.",19.00 gal.,100 lbs,"1,000 lbs",,100 lbs,"1,000 lbs",205.60 in.,75.9,61.60 in.,112.90 in.,64.90 in.,65.10 in.,,39.40 ft.,39.70 in.,41.90 in.,58.60 in.,55.30 in.,38.50 in.,38.60 in.,57.40 in.,55.30 in.,,,,
264,"$36,745 ",Lincoln,MKT,2016,4,7,Transmission: 6-Speed SelectShift Automatic -inc: paddle activation,All Wheel Drive,5.29 sec,17 mpg,365 hp,"5,700",350 ft-lbs.,"3,500",6,3.50 L,"					Gas",Transmission: 6-Speed SelectShift Automatic -inc: paddle activation,4.48,2.87,1.84,1.41,1,0.74,,,3.16,2.88,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.90 in.,13.60 in.,NA in.,"					ABS Brakes",4-Wheel,P235/55HR19,P235/55HR19,19.00 in.,19.00 in.,8.00 in.,8.00 in.,P235/55HR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,885 lbs.",18.60 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",207.60 in.,76,67.40 in.,117.90 in.,65.40 in.,65.30 in.,,41.50 ft.,40.10 in.,41.30 in.,58.60 in.,55.70 in.,39.00 in.,41.80 in.,58.10 in.,55.90 in.,33.50 in.,33.00 in.,49.10 in.,40.60 in.
265,"$33,011 ",Lincoln,MKX,2016,4,5,Transmission: 6-Speed SelectShift Automatic,All Wheel Drive,5.61 sec,19 mpg,303 hp,"6,500",278 ft-lbs.,"4,000",6,3.70 L,"					Gas",Transmission: 6-Speed SelectShift Automatic,4.48,2.87,1.84,1.41,1,0.74,,,3.65,2.88,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",,,,"					ABS Brakes",4-Wheel,P245/60HR18,P245/60HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,387 lbs.",18.00 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",190.00 in.,76.1,66.20 in.,112.20 in.,64.80 in.,64.70 in.,,,39.90 in.,42.80 in.,58.90 in.,56.40 in.,39.20 in.,39.60 in.,59.00 in.,55.60 in.,,,,
266,"$30,034 ",Lincoln,MKZ,2016,4,5,Transmission: 6-Speed SelectShift Automatic -inc: paddle shifters,All Wheel Drive,6.08 sec,25 mpg,240 hp,"5,500",270 ft-lbs.,"3,000",4,2.00 L,"					Gas",Transmission: 6-Speed SelectShift Automatic -inc: paddle shifters,4.58,2.96,1.91,1.45,1,0.75,,,3.36,2.94,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.40 in.,12.40 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45VR18,P245/45VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/45VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,874 lbs.",17.50 gal.,100 lbs,"1,000 lbs",,100 lbs,"1,000 lbs",194.10 in.,73.4,58.10 in.,112.20 in.,62.30 in.,62.00 in.,,38.00 ft.,37.90 in.,44.30 in.,57.70 in.,55.10 in.,36.50 in.,37.00 in.,55.30 in.,53.80 in.,,,,
267,"$51,102 ",Lincoln,Navigator,2016,,, 6-speed shiftable automatic, Rear wheel drive,6.96 sec,,380 hp,"5,250",460 ft-lbs.,"2,750",6,3.50 L,"					Gas", 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,830 lbs.",28.00 gal.,,,,,,207.40 in.,78.8,78.10 in.,119.00 in.,,,8.40 in.,,39.50 in.,43.00 in.,63.30 in.,60.20 in.,39.70 in.,39.10 in.,63.70 in.,59.90 in.,,,,
268,"$59,652 ",Lincoln,Navigator L,2016,4,7,Transmission: 6-Speed Automatic w/SelectShift,Rear Wheel Drive,,17 mpg,380 hp,"5,250",460 ft-lbs.,"2,750",6,3.50 L,"					Gas",Transmission: 6-Speed Automatic w/SelectShift,4.17,2.34,1.54,1.14,0.87,0.69,,,,3.4,Short And Long Arm,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.80 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P285/45HR22,P285/45HR22,22.00 in.,22.00 in.,8.50 in.,8.50 in.,P285/45HR22,Full-Size,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor",,33.50 gal.,850 lbs,"8,500 lbs","8,500 lbs",850 lbs,"8,500 lbs",222.30 in.,78.8,78.00 in.,131.00 in.,67.00 in.,67.20 in.,8.40 in.,43.90 ft.,39.50 in.,43.00 in.,63.30 in.,60.20 in.,39.70 in.,39.10 in.,63.70 in.,59.90 in.,38.00 in.,37.70 in.,67.10 in.,51.80 in.
269,"$63,625 ",Maserati,Ghibli,2016,4,5,Transmission: ZF 8-Speed Automatic -inc: manual mode,All Wheel Drive,4.57 sec,19 mpg,404 hp,"5,500",406 ft-lbs.,"1,750",6,3.00 L,"					Gas",Transmission: ZF 8-Speed Automatic -inc: manual mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.20 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45YR19,P275/40YR19,19.00 in.,19.00 in.,8.50 in.,8.50 in.,P275/40YR19,Full-Size,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,123 lbs.",21.10 gal.,,,,,,195.70 in.,76.6,57.50 in.,118.00 in.,64.40 in.,65.10 in.,,,,,,,,,,,,,,
270,"$107,588 ",Maserati,GranTurismo,2016,2,4,Transmission: 6-Speed Automatic -inc: Active Shifting paddle shifters,Rear Wheel Drive,4.72 sec,16 mpg,454 hp,"7,000",384 ft-lbs.,"4,750",8,4.70 L,"					Gas",Transmission: 6-Speed Automatic -inc: Active Shifting paddle shifters,4.17,2.34,1.52,1.14,0.87,0.69,,,3.73,3.4,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P245/35YR20,P285/35YR20,20.00 in.,20.00 in.,8.50 in.,10.50 in.,P285/35YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","4,145 lbs.",22.70 gal.,,,,,,192.20 in.,75.4,53.30 in.,115.80 in.,62.40 in.,62.60 in.,,35.10 ft.,40.20 in.,41.70 in.,54.20 in.,,34.30 in.,30.10 in.,52.10 in.,,,,,
271,,Maserati,GranTurismo Convertible,2016,,, 6-speed shiftable automatic, Rear wheel drive,4.99 sec,,444 hp,"7,000",376 ft-lbs.,"4,750",8,4.70 L,"					Gas", 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,365 lbs.",19.00 gal.,,,,,,194.20 in.,75.4,53.00 in.,115.80 in.,,,,40.40 ft.,,,,,,,,,,,,
272,"$80,919 ",Maserati,Quattroporte,2016,4,5,Transmission: ZF 8-Speed Automatic,Rear Wheel Drive,5.11 sec,18 mpg,404 hp,"5,500",406 ft-lbs.,"1,750",6,3.00 L,"					Gas",Transmission: ZF 8-Speed Automatic,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,4.1,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.20 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45YR19,P275/40YR19,19.00 in.,19.00 in.,8.50 in.,10.50 in.,P275/40YR19,Full-Size,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,101 lbs.",21.10 gal.,,,,,,207.20 in.,76.7,58.30 in.,124.80 in.,64.30 in.,64.80 in.,,38.70 ft.,,,,,,,,,,,,
273,,Mazda,3,2016,,, 6-speed manual, Front wheel drive,8.07 sec,,155 hp,"6,000",150 ft-lbs.,"4,000",4,2.00 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,869 lbs.",13.20 gal.,,,,,,180.30 in.,70.7,57.30 in.,106.30 in.,,,6.10 in.,34.80 ft.,38.60 in.,42.20 in.,57.20 in.,55.50 in.,37.60 in.,35.80 in.,54.40 in.,53.50 in.,,,,
274,,Mazda,6,2016,,, 6-speed manual, Front wheel drive,7.67 sec,,184 hp,"5,700",185 ft-lbs.,"3,250",4,2.50 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,179 lbs.",16.40 gal.,,,,,,191.50 in.,72.4,57.10 in.,111.40 in.,,,6.40 in.,36.70 ft.,38.40 in.,42.20 in.,57.10 in.,56.10 in.,37.10 in.,38.70 in.,55.50 in.,56.10 in.,,,,
275,"$21,254 ",Mazda,CX-3,2016,4,5,Transmission: 6-Speed SKYACTIV Automatic -inc: manual shift mode and sport mode,All Wheel Drive,7.64 sec,29 mpg,146 hp,"6,000",146 ft-lbs.,"2,800",4,2.00 L,"					Gas",Transmission: 6-Speed SKYACTIV Automatic -inc: manual shift mode and sport mode,3.55,2.02,1.45,1,0.71,0.6,,,4.33,3.89,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.60 in.,11.10 in.,NA in.,"					ABS Brakes",4-Wheel,P215/50VR18,P215/50VR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P215/50VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","2,952 lbs.",11.90 gal.,,,,,,168.30 in.,69.6,60.90 in.,101.20 in.,60.00 in.,59.90 in.,6.20 in.,34.80 ft.,37.60 in.,41.70 in.,53.50 in.,52.30 in.,37.20 in.,35.00 in.,50.40 in.,49.00 in.,,,,
276,"$24,194 ",Mazda,CX-5,2016,4,5,Transmission: 6-Speed SKYACTIV-DRIVE Automatic -inc: manual-mode and sport function,All Wheel Drive,7.43 sec,26 mpg,184 hp,"5,700",185 ft-lbs.,"3,250",4,2.50 L,"					Gas",Transmission: 6-Speed SKYACTIV-DRIVE Automatic -inc: manual-mode and sport function,3.55,2.02,1.45,1,0.71,0.6,,,4.62,3.89,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.70 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P225/55VR19,P225/55VR19,19.00 in.,19.00 in.,7.00 in.,7.00 in.,P225/55VR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,589 lbs.",15.30 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",178.70 in.,72.4,65.70 in.,106.30 in.,62.40 in.,62.50 in.,8.50 in.,36.70 ft.,39.00 in.,41.00 in.,57.50 in.,55.20 in.,39.00 in.,39.30 in.,55.50 in.,53.70 in.,,,,
277,"$33,995 ",Mazda,CX-9,2016,4,7,Transmission: SKYACTIVE-DRIVE 6-Speed Automatic -inc: sport and manual shift modes,All Wheel Drive,7.27 sec,23 mpg,227 hp,"5,000",310 ft-lbs.,"2,000",4,2.50 L,"					Gas",Transmission: SKYACTIVE-DRIVE 6-Speed Automatic -inc: sport and manual shift modes,3.49,1.99,1.45,1,0.71,0.6,,,4.41,3.99,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P255/50VR20,P255/50VR20,20.00 in.,20.00 in.,8.50 in.,8.50 in.,P255/50VR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,301 lbs.",19.50 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",199.40 in.,,,115.30 in.,65.30 in.,65.20 in.,,38.80 ft.,39.30 in.,41.00 in.,57.90 in.,56.70 in.,38.50 in.,39.40 in.,58.10 in.,57.40 in.,35.40 in.,29.70 in.,53.10 in.,40.10 in.
