,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
219,"$47,650 ",Infiniti,QX70,2017,4,5,Transmission: 7-Speed Automatic -inc: Adaptive Shift Control and manual shift mode w/Downshift Rev-Matching (DRM),All Wheel Drive,5.58 sec,18 mpg,325 hp,"7,000",267 ft-lbs.,"5,200",6,3.70 L,"					Gas",Transmission: 7-Speed Automatic -inc: Adaptive Shift Control and manual shift mode w/Downshift Rev-Matching (DRM),4.92,3.19,2.04,1.41,1,0.86,0.77,,3.69,3.97,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,12.10 in.,NA in.,"					ABS Brakes",4-Wheel,P265/60VR18,P265/60VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P265/60VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,321 lbs.",23.80 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",191.30 in.,75.9,65.00 in.,113.60 in.,64.40 in.,64.60 in.,7.40 in.,36.70 ft.,39.30 in.,44.70 in.,57.30 in.,54.90 in.,38.50 in.,34.60 in.,57.40 in.,54.20 in.,,,,
220,,Infiniti,QX80,2017,,, 7-speed shiftable automatic, Rear wheel drive,6.54 sec,,400 hp,"5,800",413 ft-lbs.,"4,000",8,5.60 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,644 lbs.",26.00 gal.,,,,,,208.90 in.,79.9,75.80 in.,121.10 in.,,,,41.60 ft.,39.90 in.,39.60 in.,63.80 in.,59.20 in.,40.00 in.,41.00 in.,63.50 in.,58.40 in.,,,,
221,"$45,200 ",Jaguar,F-PACE,2017,4,5,Transmission: 8-Speed ZF Electronic Automatic,All Wheel Drive,8.66 sec,29 mpg,180 hp,"4,000",318 ft-lbs.,"1,750",4,2.00 L,"					Gas",Transmission: 8-Speed ZF Electronic Automatic,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.23,3.29,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.80 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P255/55HR19,P255/55HR19,19.00 in.,19.00 in.,8.50 in.,8.50 in.,P255/55HR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,913 lbs.",15.90 gal.,529 lbs,"5,290 lbs","5,290 lbs",529 lbs,"5,290 lbs",186.30 in.,81.5,65.00 in.,113.10 in.,64.60 in.,65.10 in.,8.40 in.,38.90 ft.,37.80 in.,40.30 in.,57.70 in.,,37.50 in.,37.20 in.,55.80 in.,,,,,
222,"$71,200 ",Jaguar,F-TYPE,2017,2,2,"Transmission: 8-Speed ZF Automatic w/QuickShift -inc: SportShift selector in center console and black steering wheel-mounted shift paddles, Sport Exhaust",Rear Wheel Drive,5.18 sec,23 mpg,340 hp,"6,500",332 ft-lbs.,"3,500",6,3.00 L,"					Gas","Transmission: 8-Speed ZF Automatic w/QuickShift -inc: SportShift selector in center console and black steering wheel-mounted shift paddles, Sport Exhaust",4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.15,3.32,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",13.90 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45YR18,P275/40YR18,18.00 in.,18.00 in.,8.50 in.,9.50 in.,P275/40YR18,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,521 lbs.",18.50 gal.,,,,,,176.00 in.,75.7,51.50 in.,103.20 in.,62.80 in.,64.90 in.,4.30 in.,35.00 ft.,37.00 in.,43.00 in.,56.50 in.,,,,,,,,,
223,"$58,000 ",Jaguar,XE,2017,4,5,"Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP70, JaguarDrive Control w/normal, eco, dynamic and rain/ice/snow mode, JaguarDrive Selector rotary gear selector and steering wheel mounted shift paddles",All Wheel Drive,5.25 sec,23 mpg,340 hp,"6,500",332 ft-lbs.,"4,500",6,3.00 L,"					Gas","Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP70, JaguarDrive Control w/normal, eco, dynamic and rain/ice/snow mode, JaguarDrive Selector rotary gear selector and steering wheel mounted shift paddles",4.7,3.13,2.1,1.67,1.28,1,0.84,0.67,3.23,3.3,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.80 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P225/40HR19,P255/35HR19,19.00 in.,19.00 in.,7.50 in.,8.50 in.,P255/35HR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","3,795 lbs.",16.60 gal.,,,,,,183.90 in.,72.8,55.70 in.,111.60 in.,63.10 in.,62.40 in.,,38.40 ft.,,,,,,,,,,,,
224,"$51,250 ",Jaguar,XF,2017,4,5,"Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP70, Jaguar Sequential Shift, drive and sport modes and steering wheel mounted shift paddles",All Wheel Drive,7.40 sec,34 mpg,180 hp,"4,000",318 ft-lbs.,"1,750",4,2.00 L,"					Gas","Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP70, Jaguar Sequential Shift, drive and sport modes and steering wheel mounted shift paddles",4.71,3.14,2.11,1.67,1.29,1,0.84,0.67,2.73,3.3,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.80 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45HR18,P245/45HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/45HR18,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","3,770 lbs.",19.50 gal.,,,,,,195.20 in.,78.2,57.40 in.,116.50 in.,61.40 in.,61.80 in.,4.10 in.,38.10 ft.,37.10 in.,41.50 in.,56.90 in.,,37.60 in.,36.60 in.,56.40 in.,,,,,
225,"$77,900 ",Jaguar,XJ,2017,4,5,Transmission: Electronic 8-Speed ZF Automatic -inc: Jaguar Sequential Shift w/drive and sport modes,All Wheel Drive,4.90 sec,20 mpg,340 hp,"6,500",332 ft-lbs.,"3,500",6,3.00 L,"					Gas",Transmission: Electronic 8-Speed ZF Automatic -inc: Jaguar Sequential Shift w/drive and sport modes,4.71,3.14,2.11,1.67,1.29,1,0.84,0.67,2.73,3.32,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",14.00 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45HR19,P275/40HR19,19.00 in.,19.00 in.,9.00 in.,10.00 in.,P275/40HR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,112 lbs.",21.10 gal.,,,,,,202.00 in.,74.8,57.50 in.,119.40 in.,64.00 in.,63.10 in.,,40.70 ft.,,41.50 in.,,,,38.90 in.,,,,,,
226,"$27,645 ",Jeep,Cherokee,2017,4,5,Transmission: 9-Speed 948TE Automatic -inc: 1 speed PTU (DISC),Four Wheel Drive,7.48 sec,23 mpg,184 hp,"6,400",171 ft-lbs.,"4,600",4,2.40 L,"					Gas",Transmission: 9-Speed 948TE Automatic -inc: 1 speed PTU (DISC),4.7,2.84,1.91,1.38,1,0.81,0.7,0.58,3.73,3.81,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,12.60 in.,NA in.,"					ABS Brakes",4-Wheel,P225/60TR18,P225/60TR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P225/60TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,953 lbs.",15.80 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",182.00 in.,73.2,66.20 in.,106.30 in.,62.20 in.,61.90 in.,8.20 in.,37.70 ft.,37.90 in.,41.10 in.,57.60 in.,53.80 in.,38.50 in.,40.30 in.,55.10 in.,49.90 in.,,,,
227,"$19,940 ",Jeep,Compass,2017,4,5,"Transmission: 6-Speed Automatic -inc: AutoStick Automatic Transmission, Tip Start",Front Wheel Drive,8.69 sec,23 mpg,172 hp,"6,000",165 ft-lbs.,"4,400",4,2.40 L,"					Gas","Transmission: 6-Speed Automatic -inc: AutoStick Automatic Transmission, Tip Start",4.21,2.64,1.8,1.39,1,0.77,,,3.37,3.29,Strut,Multi-Link,"					Front Disc Brakes","					Rear Drum Brakes",11.50 in.,9.00 in.,9 in.,"					ABS Brakes",4-Wheel,P215/55TR18,P215/55TR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P215/55TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,192 lbs.",13.60 gal.,100 lbs,"1,000 lbs","1,000 lbs",100 lbs,"1,000 lbs",175.10 in.,71.4,65.00 in.,103.70 in.,59.80 in.,59.80 in.,8.10 in.,35.60 ft.,39.90 in.,40.60 in.,54.60 in.,52.30 in.,39.90 in.,39.40 in.,54.00 in.,51.00 in.,,,,
228,"$30,395 ",Jeep,Grand Cherokee,2017,4,5,Transmission: 8-Speed Automatic (850RE),Rear Wheel Drive,7.02 sec,21 mpg,293 hp,"6,400",260 ft-lbs.,"4,000",6,3.60 L,"					Gas",Transmission: 8-Speed Automatic (850RE),4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.27,3.29,Short And Long Arm,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P265/60TR18,P265/60TR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P265/60TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,545 lbs.",24.60 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",189.80 in.,76.5,69.30 in.,114.80 in.,63.90 in.,64.10 in.,8.60 in.,37.10 ft.,39.90 in.,40.30 in.,58.70 in.,57.00 in.,39.20 in.,38.60 in.,58.00 in.,56.20 in.,,,,
229,,Jeep,Grand Cherokee SRT,2017,,, 8-speed shiftable automatic, Four wheel drive,5.14 sec,,475 hp,"6,000",470 ft-lbs.,"4,300",8,6.40 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,150 lbs.",24.60 gal.,,,,,,191.30 in.,77.1,68.10 in.,114.80 in.,,,8.30 in.,37.10 ft.,39.90 in.,40.30 in.,58.70 in.,57.00 in.,39.20 in.,38.60 in.,58.00 in.,56.20 in.,,,,
230,"$20,040 ",Jeep,Patriot,2017,4,5,"Transmission: 6-Speed Automatic -inc: AutoStick Automatic Transmission, Tip Start",Four Wheel Drive,7.82 sec,22 mpg,172 hp,"6,000",165 ft-lbs.,"4,400",4,2.40 L,"					Gas","Transmission: 6-Speed Automatic -inc: AutoStick Automatic Transmission, Tip Start",4.21,2.64,1.8,1.39,1,0.77,,,3.37,3.29,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.50 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P215/65TR17,P215/65TR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P215/65TR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,263 lbs.",13.50 gal.,100 lbs,"1,000 lbs","1,000 lbs",100 lbs,"1,000 lbs",173.80 in.,69.2,66.80 in.,103.70 in.,59.80 in.,59.80 in.,8.10 in.,35.60 ft.,41.00 in.,40.60 in.,54.50 in.,52.30 in.,39.90 in.,39.40 in.,54.00 in.,51.00 in.,,,,
231,"$23,495 ",Jeep,Renegade,2017,4,5,Transmission: 6-Speed C635 Manual,Four Wheel Drive,7.59 sec,26 mpg,160 hp,"5,500",184 ft-lbs.,"2,500",4,1.40 L,"					Gas",Transmission: 6-Speed C635 Manual,4.15,2.12,1.36,0.98,0.76,0.62,,,4.44,4,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,11.00 in.,NA in.,"					ABS Brakes",4-Wheel,P225/55TR18,P225/55TR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P225/55TR18,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,210 lbs.",12.70 gal.,,,,,,166.60 in.,74.2,66.50 in.,101.20 in.,60.60 in.,60.60 in.,7.90 in.,36.30 ft.,41.10 in.,41.20 in.,55.90 in.,53.10 in.,40.50 in.,35.10 in.,55.10 in.,51.90 in.,,,,
232,"$30,445 ",Jeep,Wrangler,2017,2,4,Transmission: 6-Speed Manual (NSG370) (DISC),Four Wheel Drive,,18 mpg,285 hp,"6,400",260 ft-lbs.,"4,800",6,3.60 L,"					Gas",Transmission: 6-Speed Manual (NSG370) (DISC),4.46,2.61,1.72,1.25,1,0.8,,,,4.06,Leading Link,Trailing Arm,"					Front Disc Brakes","					Rear Disc Brakes",11.90 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P245/75SR17,P245/75SR17,17.00 in.,17.00 in.,7.50 in.,7.50 in.,P245/75SR17,Full-Size,Aluminum,Aluminum,Aluminum,,,18.60 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",164.30 in.,73.7,72.50 in.,95.40 in.,61.90 in.,61.90 in.,10.30 in.,34.60 ft.,41.30 in.,41.00 in.,55.80 in.,55.60 in.,40.30 in.,35.60 in.,44.70 in.,44.70 in.,,,,
233,"$34,245 ",Jeep,Wrangler Unlimited,2017,4,5,Transmission: 6-Speed Manual (NSG370) (DISC),Four Wheel Drive,,18 mpg,285 hp,"6,400",260 ft-lbs.,"4,800",6,3.60 L,"					Gas",Transmission: 6-Speed Manual (NSG370) (DISC),4.46,2.61,1.72,1.25,1,0.8,,,,4.06,Leading Link,Trailing Arm,"					Front Disc Brakes","					Rear Disc Brakes",11.90 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P245/75SR17,P245/75SR17,17.00 in.,17.00 in.,7.50 in.,7.50 in.,P245/75SR17,Full-Size,Aluminum,Aluminum,Aluminum,,,22.50 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",184.90 in.,73.7,72.60 in.,116.00 in.,61.90 in.,61.90 in.,10.20 in.,40.80 ft.,41.30 in.,41.00 in.,55.80 in.,55.60 in.,40.40 in.,37.20 in.,56.80 in.,56.70 in.,,,,
234,"$31,990 ",Kia,Cadenza,2017,4,5,"Transmission: 8-Speed Automatic -inc: Sportmatic smart shift and drive,",Front Wheel Drive,6.47 sec,23 mpg,290 hp,"6,400",253 ft-lbs.,"5,200",6,3.30 L,"					Gas","Transmission: 8-Speed Automatic -inc: Sportmatic smart shift and drive,",4.81,2.9,1.86,1.42,1.22,1,0.8,0.65,3.32,3.42,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45VR18,P245/45VR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P245/45VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,633 lbs.",18.50 gal.,,,,,,195.70 in.,73.6,57.90 in.,112.40 in.,63.30 in.,63.60 in.,,37.20 ft.,40.20 in.,45.50 in.,58.30 in.,56.50 in.,37.90 in.,37.20 in.,56.50 in.,56.30 in.,,,,
235,"$16,600 ",Kia,Forte,2017,4,5,Transmission: 6-Speed Manual,Front Wheel Drive,8.26 sec,28 mpg,147 hp,"6,200",132 ft-lbs.,"4,500",4,2.00 L,"					Gas",Transmission: 6-Speed Manual,3.31,1.96,1.26,0.98,0.78,0.63,,,4.33,3.58,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P195/65HR15,P195/65HR15,15.00 in.,15.00 in.,6.00 in.,6.00 in.,P195/65HR15,NA,Steel,Steel,NA,"					Tire Pressure Monitor","2,804 lbs.",13.20 gal.,,,,,,179.50 in.,70.1,56.30 in.,106.30 in.,61.50 in.,62.00 in.,5.30 in.,34.80 ft.,39.10 in.,42.20 in.,56.10 in.,53.80 in.,37.30 in.,35.90 in.,54.90 in.,53.10 in.,,,,
236,"$22,100 ",Kia,Forte5,2017,4,5,Transmission: 6-Speed Automatic -inc: Sportmatic shifting,Front Wheel Drive,9.03 sec,28 mpg,147 hp,"6,200",132 ft-lbs.,"4,500",4,2.00 L,"					Gas",Transmission: 6-Speed Automatic -inc: Sportmatic shifting,4.4,2.73,1.83,1.39,1,0.77,,,3.06,3.44,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P215/45HR17,P215/45HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/45HR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,871 lbs.",13.20 gal.,,,,,,171.30 in.,70.1,57.10 in.,106.30 in.,61.30 in.,61.20 in.,5.50 in.,34.80 ft.,39.40 in.,42.20 in.,56.10 in.,53.80 in.,38.70 in.,35.90 in.,54.90 in.,53.10 in.,,,,
237,"$49,900 ",Kia,K900,2017,4,5,Transmission: 8-Speed Sportmatic Automatic -inc: Smart Shift and Drive Mode Select system,Rear Wheel Drive,6.52 sec,20 mpg,311 hp,"6,000",293 ft-lbs.,"5,000",6,3.80 L,"					Gas",Transmission: 8-Speed Sportmatic Automatic -inc: Smart Shift and Drive Mode Select system,3.67,2.4,1.61,1.19,1,0.83,0.64,0.56,3.91,2.27,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,12.40 in.,NA in.,"					ABS Brakes",4-Wheel,P245/50VR18,P245/50VR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P245/50VR18,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,376 lbs.",19.80 gal.,,,,,,200.60 in.,74.8,58.50 in.,119.90 in.,63.80 in.,64.10 in.,5.70 in.,37.50 ft.,40.20 in.,45.90 in.,59.10 in.,55.90 in.,37.60 in.,38.20 in.,57.20 in.,55.70 in.,,,,
238,"$22,890 ",Kia,Niro,2017,4,5,Transmission: 6-Speed Dual Clutch -inc: Sportmatic shifting,Front Wheel Drive,8.77 sec,50 mpg,139 hp,"5,700",195 ft-lbs.,"2,400",4,1.60 L,"					Gas",Transmission: 6-Speed Dual Clutch -inc: Sportmatic shifting,3.87,2.22,1.37,0.93,0.96,0.77,,,3.23,5.35,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P205/60HR16,P205/60HR16,16.00 in.,16.00 in.,7.00 in.,7.00 in.,P205/60HR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,106 lbs.",11.90 gal.,,,,,,171.50 in.,71.1,60.40 in.,106.30 in.,61.60 in.,62.20 in.,6.30 in.,35.00 ft.,40.10 in.,41.70 in.,56.00 in.,53.70 in.,39.10 in.,37.40 in.,55.20 in.,48.30 in.,,,,
239,,Kia,Optima,2017,,, 6-speed shiftable automatic, Front wheel drive,8.28 sec,,185 hp,"6,000",178 ft-lbs.,"4,000",4,2.40 L,"					Gas", 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,219 lbs.",18.50 gal.,,,,,,191.10 in.,73.2,57.70 in.,110.40 in.,,,5.30 in.,35.80 ft.,39.80 in.,45.50 in.,58.10 in.,56.00 in.,37.80 in.,35.60 in.,56.40 in.,56.00 in.,,,,
240,,Kia,Optima Hybrid,2017,,, 6-speed shiftable automatic, Front wheel drive,8.55 sec,,192 hp,"6,000",271 ft-lbs.,"1,770",4,2.00 L,"					Hybrid", 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,486 lbs.",15.90 gal.,,,,,,191.10 in.,73.2,57.50 in.,110.40 in.,,,5.10 in.,35.80 ft.,39.80 in.,45.50 in.,58.10 in.,56.00 in.,37.80 in.,35.60 in.,56.40 in.,56.00 in.,,,,
241,"$35,210 ",Kia,Optima Plug-In Hybrid,2017,4,5,Transmission: 6-Speed Automatic w/Sportmatic,Front Wheel Drive,8.76 sec,42 mpg,202 hp,"6,000",276 ft-lbs.,"2,330",4,2.00 L,"					Gas",Transmission: 6-Speed Automatic w/Sportmatic,4.64,2.83,1.84,1.39,1,0.77,,,3.51,3.38,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",,,,"					ABS Brakes",4-Wheel,P215/55VR17,P215/55VR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P215/55VR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,788 lbs.",14.50 gal.,,,,,,191.10 in.,73.2,57.50 in.,110.00 in.,63.10 in.,63.30 in.,5.10 in.,35.80 ft.,39.80 in.,45.50 in.,58.10 in.,56.00 in.,37.80 in.,35.60 in.,56.40 in.,56.00 in.,,,,
242,,Kia,Rio,2017,,, 6-speed manual, Front wheel drive,7.93 sec,,138 hp,"6,300",123 ft-lbs.,"4,850",4,1.60 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,494 lbs.",11.40 gal.,,,,,,172.00 in.,67.7,57.30 in.,101.20 in.,,,5.50 in.,34.10 ft.,40.00 in.,43.80 in.,53.10 in.,52.10 in.,37.60 in.,31.10 in.,52.10 in.,51.20 in.,,,,
243,"$17,905 ",Kia,Rio 5-door,2017,4,5,Transmission: 6-Speed Automatic -inc: active eco system,Front Wheel Drive,8.70 sec,30 mpg,138 hp,"6,300",123 ft-lbs.,"4,850",4,1.60 L,"					Gas",Transmission: 6-Speed Automatic -inc: active eco system,4.4,2.73,1.83,1.39,1,0.77,,,3.06,3.44,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",10.10 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P185/65TR15,P185/65TR15,15.00 in.,15.00 in.,5.50 in.,5.50 in.,P185/65TR15,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,564 lbs.",11.40 gal.,,,,,,159.40 in.,67.7,57.30 in.,101.20 in.,59.80 in.,60.00 in.,5.50 in.,33.50 ft.,40.00 in.,43.80 in.,53.10 in.,52.10 in.,37.60 in.,31.10 in.,52.10 in.,51.20 in.,,,,
244,"$41,900 ",Kia,Sedona,2017,4,8,Transmission: 6-Speed Automatic w/Sportmatic -inc: H-matic,Front Wheel Drive,8.09 sec,19 mpg,276 hp,"6,000",248 ft-lbs.,"5,200",6,3.30 L,"					Gas",Transmission: 6-Speed Automatic w/Sportmatic -inc: H-matic,4.25,2.65,1.8,1.39,1,0.77,,,3.04,3.39,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P235/55TR19,P235/55TR19,19.00 in.,19.00 in.,7.50 in.,7.50 in.,P235/55TR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,656 lbs.",21.10 gal.,350 lbs,"3,500 lbs",,350 lbs,"3,500 lbs",201.40 in.,78.1,69.10 in.,120.50 in.,68.30 in.,68.60 in.,6.70 in.,37.70 ft.,39.80 in.,40.90 in.,63.90 in.,59.30 in.,39.20 in.,40.60 in.,63.10 in.,65.80 in.,38.90 in.,34.80 in.,59.40 in.,50.00 in.
245,"$33,500 ",Kia,Sorento,2017,4,5,Transmission: 6-Speed Automatic w/Sportmatic,All Wheel Drive,7.10 sec,22 mpg,240 hp,"6,000",260 ft-lbs.,"1,450",4,2.00 L,"					Gas",Transmission: 6-Speed Automatic w/Sportmatic,4.77,2.95,1.92,1.42,1,0.77,,,3.51,3.39,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,12.00 in.,NA in.,"					ABS Brakes",4-Wheel,P235/60HR18,P235/60HR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P235/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,004 lbs.",18.80 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",187.40 in.,74.4,66.30 in.,109.40 in.,64.10 in.,64.50 in.,7.30 in.,37.30 ft.,39.50 in.,44.10 in.,59.10 in.,56.70 in.,39.30 in.,39.40 in.,58.00 in.,56.40 in.,,,,
246,,Kia,Soul,2017,,, 6-speed manual, Front wheel drive,9.25 sec,,130 hp,"6,300",118 ft-lbs.,"4,850",4,1.60 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,884 lbs.",14.20 gal.,,,,,,163.00 in.,70.9,63.50 in.,101.20 in.,,,5.90 in.,34.80 ft.,39.60 in.,40.90 in.,55.50 in.,53.20 in.,39.50 in.,39.10 in.,54.70 in.,49.30 in.,,,,
247,"$33,950 ",Kia,Soul EV,2017,4,5,Transmission: 1-Speed Automatic,Front Wheel Drive,10.90 sec,,109 hp,"8,000",210 ft-lbs.,"2,730",,,"					Electric",Transmission: 1-Speed Automatic,,,,,,,,,8.21,,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.80 in.,11.10 in.,NA in.,"					ABS Brakes",4-Wheel,P205/60HR16,P205/60HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P205/60HR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,289 lbs.",,,,,,,163.00 in.,70.9,63.00 in.,101.20 in.,62.00 in.,62.40 in.,5.90 in.,35.00 ft.,39.60 in.,40.90 in.,55.50 in.,53.20 in.,39.50 in.,36.00 in.,54.70 in.,49.30 in.,,,,
