Index,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size.1,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,Curb weight,Fuel tank capacity,Length,Width,Height,Wheelbase,Front track,Rear track,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,4WD,AWD,FWD,RWD,Diesel,Electric,Flex Fuel,Gas,Hybrid,					Rear Disc Brakes,					Rear Drum Brakes
1295,30034.0,Lincoln,MKZ,2016,4,5,Transmission: 6-Speed SelectShift Automatic -inc: paddle shifters,6.08,25.0,240.0,5500.0,270.0,3000.0,4.0,2.0,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.36,2.94,Strut,Multi-Link,12.4,12.4,P245/45VR18,P245/45VR18,18.0,18.0,8.0,8.0,P245/45VR18,Compact,Aluminum,Aluminum,Steel,3874.0,17.5,194.1,73.4,58.1,112.2,62.3,62.0,38.0,37.9,44.3,57.7,55.1,36.5,37.0,55.3,53.8,0,1,0,0,0,0,0,1,0,1,0
1296,51102.0,Lincoln,Navigator,2016,4,5, 6-speed shiftable automatic,6.96,24.295010845986983,380.0,5250.0,460.0,2750.0,6.0,3.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,5830.0,28.0,207.4,78.8,78.1,119.0,62.57762002042901,62.647875383043925,38.32634877384196,39.5,43.0,63.3,60.2,39.7,39.1,63.7,59.9,0,0,0,1,0,0,0,1,0,0,0
1297,59652.0,Lincoln,Navigator L,2016,4,7,Transmission: 6-Speed Automatic w/SelectShift,5.52,17.0,380.0,5250.0,460.0,2750.0,6.0,3.5,4.17,2.34,1.54,1.14,0.87,0.69,0.77,0.66,3.8,3.4,Short And Long Arm,Multi-Link,13.8,13.8,P285/45HR22,P285/45HR22,22.0,22.0,8.5,8.5,P285/45HR22,Full-Size,Aluminum,Aluminum,Steel,4462.26,33.5,222.3,78.8,78.0,131.0,67.0,67.2,43.9,39.5,43.0,63.3,60.2,39.7,39.1,63.7,59.9,0,0,0,1,0,0,0,1,0,1,0
1298,63625.0,Maserati,Ghibli,2016,4,5,Transmission: ZF 8-Speed Automatic -inc: manual mode,4.57,19.0,404.0,5500.0,406.0,1750.0,6.0,3.0,4.71,3.14,2.11,1.67,1.28,1.0,0.84,0.67,3.8,3.32,Double Wishbone,Multi-Link,14.2,13.8,P245/45YR19,P275/40YR19,19.0,19.0,8.5,8.5,P275/40YR19,Full-Size,Aluminum,Aluminum,Aluminum,4123.0,21.1,195.7,76.6,57.5,118.0,64.4,65.1,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
1299,107588.0,Maserati,GranTurismo,2016,2,4,Transmission: 6-Speed Automatic -inc: Active Shifting paddle shifters,4.72,16.0,454.0,7000.0,384.0,4750.0,8.0,4.7,4.17,2.34,1.52,1.14,0.87,0.69,0.77,0.66,3.73,3.4,Double Wishbone,Double Wishbone,13.0,13.0,P245/35YR20,P285/35YR20,20.0,20.0,8.5,10.5,P285/35YR20,,Aluminum,Aluminum,,4145.0,22.7,192.2,75.4,53.3,115.8,62.4,62.6,35.1,40.2,41.7,54.2,55.75060643564357,34.3,30.1,52.1,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1301,80919.0,Maserati,Quattroporte,2016,4,5,Transmission: ZF 8-Speed Automatic,5.11,18.0,404.0,5500.0,406.0,1750.0,6.0,3.0,4.71,3.14,2.11,1.67,1.28,1.0,0.84,0.67,4.1,3.32,Double Wishbone,Multi-Link,14.2,13.8,P245/45YR19,P275/40YR19,19.0,19.0,8.5,10.5,P275/40YR19,Full-Size,Aluminum,Aluminum,Aluminum,4101.0,21.1,207.2,76.7,58.3,124.8,64.3,64.8,38.7,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1304,21254.0,Mazda,CX-3,2016,4,5,Transmission: 6-Speed SKYACTIV Automatic -inc: manual shift mode and sport mode,7.64,29.0,146.0,6000.0,146.0,2800.0,4.0,2.0,3.55,2.02,1.45,1.0,0.71,0.6,0.77,0.66,4.33,3.89,Strut,Torsion Beam,11.6,11.1,P215/50VR18,P215/50VR18,18.0,18.0,7.0,7.0,P215/50VR18,Compact,Aluminum,Aluminum,Steel,2952.0,11.9,168.3,69.6,60.9,101.2,60.0,59.9,34.8,37.6,41.7,53.5,52.3,37.2,35.0,50.4,49.0,0,1,0,0,0,0,0,1,0,1,0
1305,24194.0,Mazda,CX-5,2016,4,5,Transmission: 6-Speed SKYACTIV-DRIVE Automatic -inc: manual-mode and sport function,7.43,26.0,184.0,5700.0,185.0,3250.0,4.0,2.5,3.55,2.02,1.45,1.0,0.71,0.6,0.77,0.66,4.62,3.89,Strut,Multi-Link,11.7,11.9,P225/55VR19,P225/55VR19,19.0,19.0,7.0,7.0,P225/55VR19,Compact,Aluminum,Aluminum,Steel,3589.0,15.3,178.7,72.4,65.7,106.3,62.4,62.5,36.7,39.0,41.0,57.5,55.2,39.0,39.3,55.5,53.7,0,1,0,0,0,0,0,1,0,1,0
1306,33995.0,Mazda,CX-9,2016,4,7,Transmission: SKYACTIVE-DRIVE 6-Speed Automatic -inc: sport and manual shift modes,7.27,23.0,227.0,5000.0,310.0,2000.0,4.0,2.5,3.49,1.99,1.45,1.0,0.71,0.6,0.77,0.66,4.41,3.99,Strut,Multi-Link,12.6,12.8,P255/50VR20,P255/50VR20,20.0,20.0,8.5,8.5,P255/50VR20,Compact,Aluminum,Aluminum,Steel,4301.0,19.5,199.4,74.05,62.47808970099668,115.3,65.3,65.2,38.8,39.3,41.0,57.9,56.7,38.5,39.4,58.1,57.4,0,1,0,0,0,0,0,1,0,1,0
1307,15304.0,Mazda,MAZDA3,2016,4,5,"Transmission: 6-Speed SKYACTIV-DRIVE Automatic -inc: manual mode, 3.591 Axle Ratio",8.2,34.0,155.0,6000.0,150.0,4000.0,4.0,2.0,3.55,2.02,1.45,1.0,0.71,0.6,0.77,0.66,3.59,3.89,Strut,Multi-Link,11.0,10.4,P205/60HR16,P205/60HR16,16.0,16.0,6.5,6.5,P205/60HR16,Compact,Steel,Steel,Steel,2930.0,13.2,180.3,70.7,57.3,106.3,61.2,61.4,34.8,38.6,42.2,57.2,55.5,37.6,35.8,54.4,53.5,0,0,1,0,0,0,0,1,0,1,0
1308,24457.0,Mazda,MAZDA6,2016,4,5,Transmission: 6-Speed Automatic SKYACTIV-DRIVE -inc: manual shift mode and sport mode button,7.8,31.0,184.0,5700.0,185.0,3250.0,4.0,2.5,3.55,2.02,1.45,1.0,0.71,0.6,0.77,0.66,3.81,3.89,Strut,Multi-Link,11.7,10.9,P225/45WR19,P225/45WR19,19.0,19.0,7.5,7.5,P225/45WR19,Compact,Aluminum,Aluminum,Steel,3250.0,16.4,192.7,72.4,57.1,111.4,62.8,62.4,36.7,37.4,42.2,57.1,56.1,37.1,38.7,55.5,56.1,0,0,1,0,0,0,0,1,0,1,0
1309,25328.0,Mazda,MX-5 Miata,2016,2,2,"Transmission: Electronic 6-Speed Sport Automatic -inc: steering-wheel mounted manual shift paddles, Axle Ratio: 3.45",6.49,30.0,155.0,6000.0,148.0,4600.0,4.0,2.0,3.54,2.06,1.4,1.0,0.71,0.58,0.77,0.66,3.45,3.17,Double Wishbone,Multi-Link,11.0,11.0,P205/45WR17,P205/45WR17,17.0,17.0,7.0,7.0,P205/45WR17,,Aluminum,Aluminum,,2381.0,11.9,154.1,68.3,48.8,90.9,58.9,59.2,30.8,37.4,43.1,52.2,52.0,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1310,149769.0,McLaren,570S,2016,2,2,Transmission: 7-Speed Manual -inc: Seamless Shift dual clutch Gearbox (SSG),2.9,19.0,562.0,7500.0,443.0,5000.0,8.0,3.8,3.98,2.61,1.9,1.48,1.16,0.91,0.69,0.66,3.3,2.8,Double Wishbone,Double Wishbone,15.5,15.0,P225/35YR19,P285/35YR20,19.0,20.0,8.0,10.0,P285/35YR20,,Forged Aluminum,Forged Aluminum,,3186.0,19.0,178.4,76.0,46.3,105.1,65.9,63.7,38.32634877384196,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1311,301806.0,McLaren,675LT,2016,2,2,Transmission: 7-Speed Dual Clutch Automated Manual -inc: Seamless Shift Gearbox (SSG),2.45,24.295010845986983,666.0,7100.0,516.0,5000.0,8.0,3.8,4.0,2.6,1.9,1.5,1.2,0.9,0.7,0.66,3.3,3.36,Double Wishbone,Double Wishbone,15.5,15.0,P235/35YR19,P305/30YR20,19.0,20.0,8.5,11.0,P305/30YR20,,Forged Aluminum,Forged Aluminum,,3016.0,19.0,179.0,82.5,46.8,105.1,66.0,63.1,38.32634877384196,38.4,44.2,53.1,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1314,105219.0,Mercedes-Benz,AMG GT,2016,2,2,Transmission: 7-Speed Dual-Clutch Rear Transaxle,3.47,18.0,503.0,6250.0,479.0,1750.0,8.0,4.0,3.4,2.19,1.63,1.29,1.03,0.84,0.63,0.66,3.67,2.79,Double Wishbone,Double Wishbone,15.4,13.0,P265/35ZR19,P295/30ZR20,19.0,20.0,9.0,11.0,P295/30ZR20,,Aluminum,Aluminum,,3627.0,17.0,179.0,76.3,50.7,103.5,66.1,65.0,44.4,39.5,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1315,33574.0,Mercedes-Benz,B-Class,2016,4,5,Transmission: Single Speed Reducer,9.93,101.77777777777777,177.0,,251.0,,4.0,,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Strut,Multi-Link,12.841176470588236,12.841176470588236,P225/45HR17,P225/45HR17,17.0,17.0,7.5,7.5,P225/45HR17,,Aluminum,Aluminum,,3924.0,18.463162393162396,171.5,71.3,62.5,106.2,60.7,60.4,36.0,55.6,42.19028105167724,55.6,52.4,54.4,36.519989959839364,54.4,47.1,0,0,1,0,0,1,0,0,0,1,0
1317,33432.0,Mercedes-Benz,C Class,2016,4,5, 7-speed shiftable automatic,6.56,26.944628510478363,241.0,5550.0,273.0,1300.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,3417.0,18.0,184.5,71.3,56.8,111.8,62.57762002042901,62.647875383043925,36.8,37.1,41.7,57.727636861313876,55.75060643564357,37.1,35.2,56.05663959390863,54.273859649122805,0,0,0,1,0,1,0,0,0,0,0
1318,33432.0,Mercedes-Benz,C-Class,2016,4,5, 7-speed shiftable automatic,6.56,26.944628510478363,241.0,5550.0,273.0,1300.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,3417.0,18.0,184.5,71.3,56.8,111.8,62.57762002042901,62.647875383043925,36.8,37.1,41.7,57.727636861313876,55.75060643564357,37.1,35.2,56.05663959390863,54.273859649122805,0,0,0,1,0,1,0,0,0,0,0
1323,44671.0,Mercedes-Benz,E Class,2016,4,5, 7-speed shiftable automatic,8.92,26.944628510478363,195.0,3800.0,369.0,1600.0,4.0,2.1,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4167.0,21.1,192.1,73.0,57.1,113.2,62.57762002042901,62.647875383043925,36.9,37.9,41.3,57.8,55.75060643564357,38.2,35.8,56.9,54.273859649122805,0,0,0,1,1,0,0,0,0,0,0
1324,44671.0,Mercedes-Benz,E-Class,2016,4,5, 7-speed shiftable automatic,8.92,26.944628510478363,195.0,3800.0,369.0,1600.0,4.0,2.1,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4167.0,21.1,192.1,73.0,57.1,113.2,62.57762002042901,62.647875383043925,36.9,37.9,41.3,57.8,55.75060643564357,38.2,35.8,56.9,54.273859649122805,0,0,0,1,1,0,0,0,0,0,0
1336,23449.0,Mercedes-Benz,Metris,2016,3,2,Transmission: 7G-TRONIC 7-Speed Automatic -inc: standard shift paddles,7.61,22.0,208.0,5500.0,258.0,1300.0,4.0,2.0,4.38,2.86,1.92,1.37,1.0,0.82,0.73,0.66,3.8,3.42,Strut,Trailing Arm,11.8,11.0,P225/55HR17,P225/55HR17,17.0,17.0,6.5,6.5,P225/55HR17,Full-Size,Steel,Steel,Steel,4346.95,18.5,198.82,75.9,75.2,126.0,62.57762002042901,62.647875383043925,36.4,39.6,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1337,181966.0,Mercedes-Benz,S Class,2016,4,5, 7-speed shiftable automatic,4.19,26.944628510478363,621.0,4800.0,738.0,2300.0,12.0,6.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4839.0,21.1,198.6,72.62,56.1,115.9,62.57762002042901,62.647875383043925,38.32634877384196,40.0,41.7,57.0,55.75060643564357,39.7,33.4,51.4,54.273859649122805,0,0,0,1,0,1,0,0,0,0,0
1338,181966.0,Mercedes-Benz,S-Class,2016,4,5, 7-speed shiftable automatic,4.19,26.944628510478363,621.0,4800.0,738.0,2300.0,12.0,6.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,4839.0,21.1,198.6,72.62,56.1,115.9,62.57762002042901,62.647875383043925,38.32634877384196,40.0,41.7,57.0,55.75060643564357,39.7,33.4,51.4,54.273859649122805,0,0,0,1,0,1,0,0,0,0,0
1343,33003.0,Mercedes-Benz,Sprinter,2016,3,12,Transmission: 5-Speed Automatic,7.85,24.295010845986983,188.0,3800.0,325.0,1400.0,6.0,3.0,3.6,2.19,1.41,1.0,0.83,0.81,0.77,0.66,3.8,3.17,Strut,Leaf,12.841176470588236,12.841176470588236,LT245/75R16,LT245/75R16,16.0,16.0,6.5,6.5,LT245/75R16,Full-Size,Steel,Steel,Steel,5220.04,24.5,218.48,79.7,96.4,144.3,62.57762002042901,62.647875383043925,47.6,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,1,0,0,0,0,0,0,1,0,1,0
1345,19521.0,MINI,Cooper,2016,2,4,Transmission: 6-Speed Manual,6.76,27.0,189.0,4700.0,207.0,1250.0,4.0,2.0,3.92,2.14,1.39,1.09,0.89,0.76,0.77,0.66,3.59,3.54,Strut,Multi-Link,11.6,10.2,P195/55WR16,P195/55WR16,16.0,16.0,6.5,6.5,P195/55WR16,,Aluminum,Aluminum,,2760.0,11.6,151.9,68.0,55.7,98.2,58.5,58.5,35.4,40.3,41.4,50.6,55.75060643564357,36.9,30.8,47.8,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
1346,22396.0,MINI,Cooper Clubman,2016,4,5,Transmission: 6-Speed Manual,7.61,24.295010845986983,189.0,5000.0,207.0,1250.0,4.0,2.0,3.92,2.14,1.28,0.92,0.76,0.63,0.77,0.66,3.59,3.54,Strut,Multi-Link,11.6,10.2,P225/45WR17,P225/45WR17,17.0,17.0,7.5,7.5,P225/45WR17,,Aluminum,Aluminum,,3235.0,13.2,168.3,70.9,56.7,105.1,61.6,61.5,37.1,40.2,41.4,54.7,55.75060643564357,38.0,34.3,52.8,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
1347,23976.0,MINI,Cooper Convertible,2016,2,4,Transmission: 6-Speed Manual,7.17,27.0,189.0,4700.0,207.0,1250.0,4.0,2.0,3.92,2.14,1.28,0.92,0.76,0.63,0.77,0.66,3.59,3.54,Strut,Multi-Link,11.6,10.2,P195/55VR16,P195/55VR16,16.0,16.0,6.5,6.5,P195/55VR16,,Aluminum,Aluminum,,2985.0,11.6,151.9,68.0,55.7,98.2,58.5,58.5,35.4,39.8,41.4,51.0,55.75060643564357,39.0,30.9,39.7,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
1348,21141.0,MINI,Cooper Countryman,2016,4,5,Transmission: 6-Speed Manual w/OD,7.53,29.0,181.0,5500.0,177.0,1600.0,4.0,1.6,3.31,2.13,1.48,1.14,0.95,0.82,0.77,0.66,3.71,3.23,Strut,Multi-Link,12.1,11.0,P205/55VR17,P205/55VR17,17.0,17.0,7.0,7.0,P205/55VR17,,Aluminum,Aluminum,,3053.0,12.4,161.8,70.4,61.5,102.2,60.0,61.1,38.1,39.9,40.4,52.8,55.75060643564357,37.5,33.8,52.1,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
1349,20331.0,MINI,Cooper Hardtop 4 Door,2016,4,5,Transmission: 6-Speed Manual,7.01,27.0,189.0,4700.0,207.0,1250.0,4.0,2.0,3.92,2.14,1.39,1.09,0.89,0.76,0.77,0.66,3.59,3.54,Strut,Multi-Link,11.6,10.2,P195/55WR16,P195/55WR16,16.0,16.0,6.5,6.5,P195/55WR16,,Aluminum,Aluminum,,2895.0,11.6,158.0,68.0,56.1,101.1,58.5,58.5,36.2,39.9,41.4,51.2,55.75060643564357,37.5,32.3,49.6,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
1351,28836.0,MINI,Paceman,2016,2,4,Transmission: 6-Speed Manual,6.31,27.0,208.0,6000.0,192.0,1850.0,4.0,1.6,3.31,2.13,1.48,1.14,0.95,0.82,0.77,0.66,3.71,3.23,Strut,Multi-Link,12.1,11.0,P225/45VR18,P225/45VR18,18.0,18.0,7.5,7.5,P225/45VR18,,Aluminum,Aluminum,,3260.0,12.4,162.2,70.3,60.1,102.2,60.1,61.2,38.1,39.0,40.4,52.6,55.75060643564357,37.0,33.7,52.0,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
1352,18625.0,Mitsubishi,i-MiEV,2016,4,4,Transmission: Single Speed Fixed Reduction Gear,14.03,101.77777777777777,66.0,3000.0,145.0,,4.0,,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,7.07,3.36,Strut,Torsion Beam,10.1,8.0,P145/65HR15,P175/60HR15,15.0,15.0,5.5,6.5,P175/60HR15,,Aluminum,Aluminum,,2579.0,18.463162393162396,144.7,62.4,63.6,100.4,55.9,54.3,30.8,35.6,33.8,54.8,49.4,34.3,30.0,54.8,47.8,0,0,0,1,0,1,0,0,0,0,1
1353,14251.0,Mitsubishi,Lancer,2016,4,5,Transmission: 5-Speed Manual,8.4,28.0,148.0,6000.0,145.0,4200.0,4.0,2.0,3.83,1.91,1.33,0.97,0.78,0.81,0.77,0.66,3.94,3.58,Strut,Multi-Link,10.9,10.3,P205/60HR16,P205/60HR16,16.0,16.0,6.5,6.5,P205/60HR16,Compact,Aluminum,Aluminum,Steel,2888.0,15.5,182.1,69.4,58.3,103.7,60.2,60.2,32.8,39.6,42.3,54.7,53.3,36.9,36.1,54.3,54.1,0,0,1,0,0,0,0,1,0,1,0
1354,19435.0,Mitsubishi,Outlander,2016,4,7,,8.12,27.0,166.0,6000.0,162.0,4200.0,4.0,2.4,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,6.03,3.36,Strut,Multi-Link,11.6,11.9,P225/55HR18,P225/55HR18,18.0,18.0,7.0,7.0,P225/55HR18,Compact,Aluminum,Aluminum,Steel,3340.0,16.6,184.8,71.3,66.1,105.1,60.6,60.6,34.8,40.6,40.9,56.6,52.6,38.4,37.3,56.1,51.7,0,0,1,0,0,0,0,1,0,1,0
1355,17248.0,Mitsubishi,Outlander Sport,2016,4,5,,8.1,25.0,168.0,6000.0,167.0,4200.0,4.0,2.4,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,6.47,1.96,Strut,Multi-Link,11.6,11.9,P225/55HR18,P225/55HR18,18.0,18.0,7.0,7.0,P225/55HR18,Compact,Aluminum,Aluminum,Steel,3109.0,16.6,171.5,71.3,64.2,105.1,60.6,60.6,34.8,39.4,41.6,56.2,52.1,37.9,36.3,55.5,51.6,0,0,1,0,0,0,0,1,0,1,0
1356,25344.0,Nissan,370Z,2016,2,2,Transmission: 7-Speed Automatic,5.05,21.0,332.0,7000.0,270.0,5200.0,6.0,3.7,4.92,3.19,2.04,1.41,1.0,0.86,0.77,0.66,3.36,3.97,Double Wishbone,Multi-Link,12.6,12.6,P225/50WR18,P245/45WR18,18.0,18.0,8.0,9.0,P245/45WR18,Compact,Aluminum,Aluminum,Steel,3316.0,19.0,167.5,72.6,51.8,100.4,61.0,62.8,32.8,38.2,42.9,54.4,54.6,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1357,23141.0,Nissan,Altima,2016,4,5,,7.93,31.0,182.0,6000.0,180.0,4000.0,4.0,2.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,4.83,0.74,Strut,Multi-Link,11.7,11.5,P215/55VR17,P215/55VR17,17.0,17.0,7.5,7.5,P215/55VR17,Compact,Aluminum,Aluminum,Aluminum,3254.0,18.0,191.9,72.0,57.8,109.3,62.4,62.4,37.4,40.0,45.0,56.4,54.0,37.1,36.1,56.4,52.1,0,0,1,0,0,0,0,1,0,1,0
1358,21205.0,Nissan,Frontier,2016,4,5,Transmission: 5-Speed Automatic w/OD,6.96,18.0,261.0,5600.0,281.0,4000.0,6.0,4.0,3.84,2.35,1.53,1.0,0.84,0.81,0.77,0.66,3.8,2.76,Double Wishbone,Leaf,11.7,11.3,P265/70TR16,P265/70TR16,16.0,16.0,7.0,7.0,P265/70TR16,Full-Size,Aluminum,Aluminum,Steel,4136.91,21.1,194.09,72.8,70.1,139.9,62.57762002042901,62.647875383043925,47.8,40.0,42.4,58.3,55.6,38.7,33.6,58.3,58.0,0,0,0,1,0,0,0,1,0,1,0
1359,90323.0,Nissan,GT-R,2016,2,4,Transmission: Dual-Clutch 6-Speed w/Paddle-Shift,3.26,19.0,545.0,6400.0,463.0,3200.0,6.0,3.8,4.06,2.3,1.59,1.25,1.0,0.8,0.77,0.66,3.7,3.38,Double Wishbone,Multi-Link,15.4,15.0,P255/40YR20,P285/35YR20,20.0,20.0,9.5,10.5,P285/35YR20,,Forged Aluminum,Forged Aluminum,,3831.0,19.5,183.9,74.6,53.9,109.4,62.6,63.0,38.32634877384196,38.1,44.6,54.3,54.7,33.5,26.4,50.0,44.9,0,1,0,0,0,0,0,1,0,1,0
1360,22056.0,Nissan,Juke,2016,4,5,,7.85,28.0,188.0,5600.0,177.0,2000.0,4.0,1.6,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,5.69,1.96,Strut,Multi-Link,11.7,11.5,P225/45YR18,P225/45YR18,18.0,18.0,7.0,7.0,P225/45YR18,Compact,Aluminum,Aluminum,Steel,3168.0,11.8,163.8,69.7,61.8,99.6,60.0,59.3,36.4,39.6,42.1,53.6,51.5,36.7,32.1,51.4,48.4,0,1,0,0,0,0,0,1,0,1,0
1361,23498.0,Nissan,Leaf,2016,4,5,Transmission: Single Speed Reducer,12.59,101.77777777777777,107.0,,187.0,,4.0,,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,7.94,3.36,Strut,Torsion Beam,11.1,11.5,P205/55HR16,P205/55HR16,16.0,16.0,6.0,6.0,P205/55HR16,,Steel,Steel,,3256.0,18.463162393162396,175.0,69.7,61.0,106.3,60.6,60.4,34.2,41.2,42.1,54.3,51.7,37.3,33.3,52.5,50.0,0,0,1,0,0,1,0,0,0,1,0
1362,32367.0,Nissan,Maxima,2016,4,5,,6.49,25.0,300.0,6400.0,261.0,4400.0,6.0,3.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,5.25,1.77,Strut,Multi-Link,12.6,12.1,P245/45VR18,P245/45VR18,18.0,18.0,8.0,8.0,P245/45VR18,Compact,Aluminum,Aluminum,Steel,3593.0,18.0,192.8,73.2,56.5,109.3,62.4,62.4,38.32634877384196,38.9,45.0,56.7,54.2,35.8,34.2,55.7,53.5,0,0,1,0,0,0,0,1,0,1,0
1363,26568.0,Nissan,Murano,2016,4,5,,6.98,24.0,260.0,6000.0,240.0,4400.0,6.0,3.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,4.68,1.77,Strut,Multi-Link,12.6,12.1,P235/65TR18,P235/65TR18,18.0,18.0,7.5,7.5,P235/65TR18,Compact,Aluminum,Aluminum,Steel,3805.0,19.0,192.4,75.4,66.6,111.2,64.6,64.6,38.7,39.9,40.5,59.5,55.4,39.8,38.7,58.8,55.2,0,0,1,0,0,0,0,1,0,1,0
1364,24210.0,Nissan,NV,2016,3,2,Transmission: 5-Speed Automatic,6.96,24.295010845986983,261.0,5600.0,281.0,4000.0,6.0,4.0,3.83,2.37,1.52,1.0,0.83,0.81,0.77,0.66,3.8,2.61,Double Wishbone,Leaf,14.2,14.4,LT245/70SR17,LT245/70SR17,17.0,17.0,7.5,7.5,LT245/70SR17,Full-Size,Steel,Steel,Steel,5574.22,28.0,226.46,79.9,105.0,146.1,62.57762002042901,62.647875383043925,45.2,63.6,42.0,65.7,60.6,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
1367,24235.0,Nissan,NV200,2016,4,5,,8.55,24.0,131.0,5200.0,139.0,4800.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,4.83,1.96,Strut,Leaf,11.0,9.0,P185/65TR15,P185/65TR15,15.0,15.0,5.5,5.5,P185/65TR15,,Steel,Steel,,3627.0,14.5,186.3,72.2,74.5,115.2,60.0,59.8,36.7,41.7,42.6,54.1,51.3,39.9,38.8,52.3,48.5,0,0,1,0,0,0,0,1,0,0,1
